Zone,Date,ConfirmedCasesWeekLater,Origin,NumPassengers,OriginConfirmed,OriginPopulation
United Kingdom,2020-03-07,2630,Montenegro,119.26,0,628062
United Kingdom,2020-03-07,2630,Netherlands,7304.340000000003,188,17134873
United Kingdom,2020-03-07,2630,North Macedonia,100.5,3,2083380
United Kingdom,2020-03-07,2630,Norway,2054.22,147,5421242
United Kingdom,2020-03-07,2630,Poland,6206.880000000004,5,37846605
United Kingdom,2020-03-07,2630,Portugal,5619.960000000003,20,10196707
United Kingdom,2020-03-07,2630,Romania,2208.32,9,19237682
United Kingdom,2020-03-07,2630,Serbia,83.08,1,8737370
United Kingdom,2020-03-07,2630,Shanghai,156.085,342,24240000
United Kingdom,2020-03-07,2630,Slovakia,605.6800000000001,1,5459643
United Kingdom,2020-03-07,2630,Slovenia,83.08,7,2078932
United Kingdom,2020-03-07,2630,Spain,33897.309999999954,500,46754783
United Kingdom,2020-03-07,2630,Sweden,1569.81,179,10099270
United Kingdom,2020-03-07,2630,Switzerland,11768.549999999997,268,8654618
United Kingdom,2020-03-07,2630,Ukraine,590.94,1,43733759
United Kingdom,2020-03-07,2630,United Kingdom,15787.21,428,67886004
United Kingdom,2020-03-08,3072,Albania,224.45,0,2877800
United Kingdom,2020-03-08,3072,Austria,3912.8000000000006,104,9006400
United Kingdom,2020-03-08,3072,Beijing,233.24399999999997,428,21540000
United Kingdom,2020-03-08,3072,Belarus,67.0,6,9449321
United Kingdom,2020-03-08,3072,Belgium,2401.28,200,11589616
United Kingdom,2020-03-08,3072,Bulgaria,2139.31,4,6948445
United Kingdom,2020-03-08,3072,Croatia,301.5,12,4105268
United Kingdom,2020-03-08,3072,Czechia,2637.7900000000004,31,10708982
United Kingdom,2020-03-08,3072,Denmark,3823.690000000002,35,5792203
United Kingdom,2020-03-08,3072,Estonia,202.34,10,1326539
United Kingdom,2020-03-08,3072,Finland,2053.55,23,5540718
United Kingdom,2020-03-08,3072,France,16065.93,1126,65273512
United Kingdom,2020-03-08,3072,Germany,17159.370000000006,1040,83783945
United Kingdom,2020-03-08,3072,Greece,1869.2999999999997,73,10423056
United Kingdom,2020-03-08,3072,Hungary,2462.2500000000005,7,9660350
United Kingdom,2020-03-08,3072,Iceland,1707.16,50,341250
United Kingdom,2020-03-08,3072,Ireland,14024.440000000019,19,4937796
United Kingdom,2020-03-08,3072,Italy,14885.390000000005,7375,60461828
United Kingdom,2020-03-08,3072,Latvia,923.26,2,1886202
United Kingdom,2020-03-08,3072,Lithuania,1009.02,1,2722291
United Kingdom,2020-03-08,3072,Luxembourg,517.24,3,625976
United Kingdom,2020-03-08,3072,Malta,1789.57,3,441539
United Kingdom,2020-03-08,3072,Moldova,224.45,1,4033963
United Kingdom,2020-03-08,3072,Netherlands,10524.36,265,17134873
United Kingdom,2020-03-08,3072,Norway,3213.320000000001,176,5421242
United Kingdom,2020-03-08,3072,Poland,8808.490000000009,11,37846605
United Kingdom,2020-03-08,3072,Portugal,6405.8700000000035,30,10196707
United Kingdom,2020-03-08,3072,Romania,2988.8700000000013,15,19237682
United Kingdom,2020-03-08,3072,Serbia,83.08,1,8737370
United Kingdom,2020-03-08,3072,Slovakia,825.4399999999999,3,5459643
United Kingdom,2020-03-08,3072,Slovenia,285.42,16,2078932
United Kingdom,2020-03-08,3072,Spain,37610.45000000005,673,46754783
United Kingdom,2020-03-08,3072,Sweden,3445.1400000000026,225,10099270
United Kingdom,2020-03-08,3072,Switzerland,10454.009999999991,337,8654618
United Kingdom,2020-03-08,3072,Ukraine,744.37,1,43733759
United Kingdom,2020-03-08,3072,United Kingdom,24485.820000000043,482,67886004
United Kingdom,2020-03-09,3684,Albania,224.45,2,2877800
United Kingdom,2020-03-09,3684,Austria,2611.66,131,9006400
United Kingdom,2020-03-09,3684,Beijing,233.24399999999997,428,21540000
United Kingdom,2020-03-09,3684,Belarus,50.92,6,9449321
United Kingdom,2020-03-09,3684,Belgium,2148.6899999999996,239,11589616
United Kingdom,2020-03-09,3684,Bulgaria,1527.6000000000001,4,6948445
United Kingdom,2020-03-09,3684,Croatia,284.08,12,4105268
United Kingdom,2020-03-09,3684,Czechia,2629.7500000000005,31,10708982
United Kingdom,2020-03-09,3684,Denmark,4583.470000000004,90,5792203
United Kingdom,2020-03-09,3684,Estonia,238.52,10,1326539
United Kingdom,2020-03-09,3684,Finland,1516.21,30,5540718
United Kingdom,2020-03-09,3684,France,14215.390000000001,1209,65273512
United Kingdom,2020-03-09,3684,Germany,16794.890000000003,1176,83783945
United Kingdom,2020-03-09,3684,Greece,1504.8199999999997,73,10423056
United Kingdom,2020-03-09,3684,Guangdong,235.6,1352,113460000
United Kingdom,2020-03-09,3684,Hungary,3320.520000000001,9,9660350
United Kingdom,2020-03-09,3684,Iceland,1668.3000000000002,58,341250
United Kingdom,2020-03-09,3684,Ireland,14955.070000000018,21,4937796
United Kingdom,2020-03-09,3684,Italy,12125.660000000007,9172,60461828
United Kingdom,2020-03-09,3684,Kosovo,0,0,1810366
United Kingdom,2020-03-09,3684,Latvia,684.74,6,1886202
United Kingdom,2020-03-09,3684,Lithuania,1096.79,1,2722291
United Kingdom,2020-03-09,3684,Luxembourg,1035.82,3,625976
United Kingdom,2020-03-09,3684,Malta,1220.74,3,441539
United Kingdom,2020-03-09,3684,Moldova,100.5,1,4033963
United Kingdom,2020-03-09,3684,Netherlands,12189.980000000001,321,17134873
United Kingdom,2020-03-09,3684,North Macedonia,100.5,3,2083380
United Kingdom,2020-03-09,3684,Norway,4403.240000000004,205,5421242
United Kingdom,2020-03-09,3684,Poland,8580.690000000008,16,37846605
United Kingdom,2020-03-09,3684,Portugal,6570.020000000003,30,10196707
United Kingdom,2020-03-09,3684,Romania,2987.5300000000007,15,19237682
United Kingdom,2020-03-09,3684,Serbia,207.03,1,8737370
United Kingdom,2020-03-09,3684,Slovakia,360.46000000000004,3,5459643
United Kingdom,2020-03-09,3684,Slovenia,166.16,16,2078932
United Kingdom,2020-03-09,3684,Spain,33439.029999999926,1073,46754783
United Kingdom,2020-03-09,3684,Sweden,3127.5600000000018,326,10099270
United Kingdom,2020-03-09,3684,Switzerland,7347.219999999997,374,8654618
United Kingdom,2020-03-09,3684,Ukraine,1164.4599999999998,1,43733759
United Kingdom,2020-03-09,3684,United Kingdom,31686.310000000096,629,67886004
United Kingdom,2020-03-10,4452,Albania,100.5,10,2877800
United Kingdom,2020-03-10,4452,Austria,1840.4899999999998,182,9006400
United Kingdom,2020-03-10,4452,Beijing,233.24399999999997,429,21540000
United Kingdom,2020-03-10,4452,Belgium,2891.05,267,11589616
United Kingdom,2020-03-10,4452,Bulgaria,1224.09,4,6948445
United Kingdom,2020-03-10,4452,Croatia,201.0,14,4105268
United Kingdom,2020-03-10,4452,Czechia,1814.3599999999997,41,10708982
United Kingdom,2020-03-10,4452,Denmark,3174.4600000000014,262,5792203
United Kingdom,2020-03-10,4452,Estonia,207.7,12,1326539
United Kingdom,2020-03-10,4452,Finland,1321.24,40,5540718
United Kingdom,2020-03-10,4452,France,11160.189999999997,1784,65273512
United Kingdom,2020-03-10,4452,Germany,15747.01,1457,83783945
United Kingdom,2020-03-10,4452,Greece,1531.62,89,10423056
United Kingdom,2020-03-10,4452,Guangdong,235.6,1353,113460000
United Kingdom,2020-03-10,4452,Hungary,2099.7799999999997,9,9660350
United Kingdom,2020-03-10,4452,Iceland,1979.8500000000001,69,341250
United Kingdom,2020-03-10,4452,Ireland,13308.210000000014,34,4937796
United Kingdom,2020-03-10,4452,Italy,7908.680000000006,10149,60461828
United Kingdom,2020-03-10,4452,Latvia,546.72,8,1886202
United Kingdom,2020-03-10,4452,Lithuania,1086.0700000000002,1,2722291
United Kingdom,2020-03-10,4452,Luxembourg,596.3,5,625976
United Kingdom,2020-03-10,4452,Malta,741.02,5,441539
United Kingdom,2020-03-10,4452,Moldova,100.5,3,4033963
United Kingdom,2020-03-10,4452,Netherlands,10380.980000000003,382,17134873
United Kingdom,2020-03-10,4452,North Macedonia,100.5,7,2083380
United Kingdom,2020-03-10,4452,Norway,3137.610000000001,400,5421242
United Kingdom,2020-03-10,4452,Poland,6490.2900000000045,22,37846605
United Kingdom,2020-03-10,4452,Portugal,5550.950000000003,41,10196707
United Kingdom,2020-03-10,4452,Romania,2760.4,25,19237682
United Kingdom,2020-03-10,4452,Serbia,89.11,5,8737370
United Kingdom,2020-03-10,4452,Slovakia,605.6800000000001,7,5459643
United Kingdom,2020-03-10,4452,Slovenia,83.08,31,2078932
United Kingdom,2020-03-10,4452,Spain,31483.29999999993,1695,46754783
United Kingdom,2020-03-10,4452,Sweden,2569.4500000000003,424,10099270
United Kingdom,2020-03-10,4452,Switzerland,5713.759999999997,491,8654618
United Kingdom,2020-03-10,4452,Ukraine,339.02,1,43733759
United Kingdom,2020-03-10,4452,United Kingdom,28481.03000000007,887,67886004
United Kingdom,2020-03-11,5451,Albania,224.45,12,2877800
United Kingdom,2020-03-11,5451,Austria,1945.68,246,9006400
United Kingdom,2020-03-11,5451,Beijing,233.24399999999997,435,21540000
United Kingdom,2020-03-11,5451,Belarus,73.03,9,9449321
United Kingdom,2020-03-11,5451,Belgium,2533.27,314,11589616
United Kingdom,2020-03-11,5451,Bulgaria,1226.1000000000001,7,6948445
United Kingdom,2020-03-11,5451,Croatia,289.44,19,4105268
United Kingdom,2020-03-11,5451,Czechia,1386.8999999999999,91,10708982
United Kingdom,2020-03-11,5451,Denmark,3568.420000000002,442,5792203
United Kingdom,2020-03-11,5451,Estonia,119.26,16,1326539
United Kingdom,2020-03-11,5451,Finland,1480.7,59,5540718
United Kingdom,2020-03-11,5451,France,11075.100000000002,2281,65273512
United Kingdom,2020-03-11,5451,Germany,16218.689999999993,1908,83783945
United Kingdom,2020-03-11,5451,Greece,1479.36,99,10423056
United Kingdom,2020-03-11,5451,Guangdong,235.6,1356,113460000
United Kingdom,2020-03-11,5451,Hungary,1871.31,13,9660350
United Kingdom,2020-03-11,5451,Iceland,1532.2900000000002,85,341250
United Kingdom,2020-03-11,5451,Ireland,13083.090000000015,43,4937796
United Kingdom,2020-03-11,5451,Italy,5883.940000000005,12462,60461828
United Kingdom,2020-03-11,5451,Kosovo,0,0,1810366
United Kingdom,2020-03-11,5451,Latvia,665.31,10,1886202
United Kingdom,2020-03-11,5451,Lithuania,830.13,3,2722291
United Kingdom,2020-03-11,5451,Luxembourg,1000.31,7,625976
United Kingdom,2020-03-11,5451,Malta,1625.42,6,441539
United Kingdom,2020-03-11,5451,Moldova,100.5,3,4033963
United Kingdom,2020-03-11,5451,Montenegro,119.26,0,628062
United Kingdom,2020-03-11,5451,Netherlands,10180.650000000001,503,17134873
United Kingdom,2020-03-11,5451,Norway,2974.800000000001,598,5421242
United Kingdom,2020-03-11,5451,Poland,6257.800000000005,31,37846605
United Kingdom,2020-03-11,5451,Portugal,3853.840000000001,59,10196707
United Kingdom,2020-03-11,5451,Romania,2927.900000000001,45,19237682
United Kingdom,2020-03-11,5451,Serbia,213.73,12,8737370
United Kingdom,2020-03-11,5451,Shanghai,191.425,344,24240000
United Kingdom,2020-03-11,5451,Slovakia,243.21,10,5459643
United Kingdom,2020-03-11,5451,Slovenia,100.5,57,2078932
United Kingdom,2020-03-11,5451,Spain,24270.079999999925,2277,46754783
United Kingdom,2020-03-11,5451,Sweden,3064.5800000000017,620,10099270
United Kingdom,2020-03-11,5451,Switzerland,5886.620000000001,652,8654618
United Kingdom,2020-03-11,5451,Ukraine,892.4399999999998,1,43733759
United Kingdom,2020-03-11,5451,United Kingdom,28855.560000000092,1298,67886004
United Kingdom,2020-03-12,6506,Albania,201.0,23,2877800
United Kingdom,2020-03-12,6506,Austria,2298.77,302,9006400
United Kingdom,2020-03-12,6506,Beijing,202.616,435,21540000
United Kingdom,2020-03-12,6506,Belgium,3031.0799999999995,314,11589616
United Kingdom,2020-03-12,6506,Bulgaria,1064.63,7,6948445
United Kingdom,2020-03-12,6506,Croatia,100.5,19,4105268
United Kingdom,2020-03-12,6506,Czechia,2443.4900000000002,94,10708982
United Kingdom,2020-03-12,6506,Denmark,4269.910000000003,615,5792203
United Kingdom,2020-03-12,6506,Estonia,217.75,16,1326539
United Kingdom,2020-03-12,6506,Finland,1445.86,59,5540718
United Kingdom,2020-03-12,6506,France,11917.960000000001,2281,65273512
United Kingdom,2020-03-12,6506,Germany,16872.610000000004,2078,83783945
United Kingdom,2020-03-12,6506,Greece,1484.72,99,10423056
United Kingdom,2020-03-12,6506,Hungary,2357.0600000000004,13,9660350
United Kingdom,2020-03-12,6506,Iceland,1737.98,103,341250
United Kingdom,2020-03-12,6506,Ireland,14293.110000000015,43,4937796
United Kingdom,2020-03-12,6506,Italy,6444.730000000006,15113,60461828
United Kingdom,2020-03-12,6506,Latvia,911.1999999999999,10,1886202
United Kingdom,2020-03-12,6506,Lithuania,784.57,3,2722291
United Kingdom,2020-03-12,6506,Luxembourg,501.15999999999997,19,625976
United Kingdom,2020-03-12,6506,Malta,1091.43,6,441539
United Kingdom,2020-03-12,6506,Moldova,284.08,3,4033963
United Kingdom,2020-03-12,6506,Netherlands,11748.45,503,17134873
United Kingdom,2020-03-12,6506,Norway,3645.4700000000016,702,5421242
United Kingdom,2020-03-12,6506,Poland,6087.620000000005,49,37846605
United Kingdom,2020-03-12,6506,Portugal,6464.830000000004,59,10196707
United Kingdom,2020-03-12,6506,Romania,3102.7700000000004,49,19237682
United Kingdom,2020-03-12,6506,Serbia,83.08,19,8737370
United Kingdom,2020-03-12,6506,Shaanxi,11.190999999999999,245,38640000
United Kingdom,2020-03-12,6506,Shanghai,233.24399999999997,344,24240000
United Kingdom,2020-03-12,6506,Shanxi,11.190999999999999,133,37180000
United Kingdom,2020-03-12,6506,Slovakia,935.99,16,5459643
United Kingdom,2020-03-12,6506,Slovenia,211.05,89,2078932
United Kingdom,2020-03-12,6506,Spain,32606.889999999927,2277,46754783
United Kingdom,2020-03-12,6506,Sweden,2507.8100000000004,771,10099270
United Kingdom,2020-03-12,6506,Switzerland,7675.519999999997,652,8654618
United Kingdom,2020-03-12,6506,Ukraine,259.96000000000004,1,43733759
United Kingdom,2020-03-12,6506,United Kingdom,31936.220000000092,1787,67886004
United Kingdom,2020-03-13,7760,Albania,448.9,33,2877800
United Kingdom,2020-03-13,7760,Austria,2671.2900000000004,504,9006400
United Kingdom,2020-03-13,7760,Beijing,244.43499999999997,436,21540000
United Kingdom,2020-03-13,7760,Belarus,67.0,27,9449321
United Kingdom,2020-03-13,7760,Belgium,3022.37,559,11589616
United Kingdom,2020-03-13,7760,Bulgaria,1256.92,23,6948445
United Kingdom,2020-03-13,7760,Croatia,384.58,32,4105268
United Kingdom,2020-03-13,7760,Czechia,3120.1900000000014,141,10708982
United Kingdom,2020-03-13,7760,Denmark,4409.270000000003,801,5792203
United Kingdom,2020-03-13,7760,Estonia,238.52,79,1326539
United Kingdom,2020-03-13,7760,Finland,1534.3,155,5540718
United Kingdom,2020-03-13,7760,France,14374.850000000004,3661,65273512
United Kingdom,2020-03-13,7760,Germany,17489.01,3675,83783945
United Kingdom,2020-03-13,7760,Greece,1649.54,190,10423056
United Kingdom,2020-03-13,7760,Guangdong,235.6,1356,113460000
United Kingdom,2020-03-13,7760,Hungary,2987.5300000000007,19,9660350
United Kingdom,2020-03-13,7760,Iceland,1689.7400000000002,134,341250
United Kingdom,2020-03-13,7760,Ireland,15287.39000000002,90,4937796
United Kingdom,2020-03-13,7760,Italy,6076.230000000006,17660,60461828
United Kingdom,2020-03-13,7760,Kosovo,0,0,1810366
United Kingdom,2020-03-13,7760,Latvia,579.5500000000001,17,1886202
United Kingdom,2020-03-13,7760,Lithuania,1096.79,6,2722291
United Kingdom,2020-03-13,7760,Luxembourg,897.1299999999999,34,625976
United Kingdom,2020-03-13,7760,Malta,1150.39,12,441539
United Kingdom,2020-03-13,7760,Moldova,100.5,6,4033963
United Kingdom,2020-03-13,7760,Netherlands,11585.640000000001,804,17134873
United Kingdom,2020-03-13,7760,North Macedonia,100.5,14,2083380
United Kingdom,2020-03-13,7760,Norway,3553.6800000000017,996,5421242
United Kingdom,2020-03-13,7760,Poland,9235.95000000001,68,37846605
United Kingdom,2020-03-13,7760,Portugal,6077.570000000002,112,10196707
United Kingdom,2020-03-13,7760,Romania,2838.120000000001,89,19237682
United Kingdom,2020-03-13,7760,Serbia,220.43,35,8737370
United Kingdom,2020-03-13,7760,Slovakia,10.72,32,5459643
United Kingdom,2020-03-13,7760,Slovenia,174.2,141,2078932
United Kingdom,2020-03-13,7760,Spain,33854.42999999994,5232,46754783
United Kingdom,2020-03-13,7760,Sweden,3362.060000000002,923,10099270
United Kingdom,2020-03-13,7760,Switzerland,8271.149999999996,1139,8654618
United Kingdom,2020-03-13,7760,Ukraine,1035.82,3,43733759
United Kingdom,2020-03-13,7760,United Kingdom,33315.7500000001,2266,67886004
United Kingdom,2020-03-14,8957,Albania,100.5,38,2877800
United Kingdom,2020-03-14,8957,Austria,6591.460000000003,655,9006400
United Kingdom,2020-03-14,8957,Beijing,8.246,437,21540000
United Kingdom,2020-03-14,8957,Belgium,1545.6899999999998,689,11589616
United Kingdom,2020-03-14,8957,Bulgaria,2582.8500000000004,41,6948445
United Kingdom,2020-03-14,8957,Croatia,183.57999999999998,38,4105268
United Kingdom,2020-03-14,8957,Czechia,1231.46,189,10708982
United Kingdom,2020-03-14,8957,Denmark,1954.3899999999999,827,5792203
United Kingdom,2020-03-14,8957,Estonia,161.47,115,1326539
United Kingdom,2020-03-14,8957,Finland,988.9199999999998,225,5540718
United Kingdom,2020-03-14,8957,France,15268.630000000005,4469,65273512
United Kingdom,2020-03-14,8957,Germany,11225.180000000004,4585,83783945
United Kingdom,2020-03-14,8957,Greece,1386.9,228,10423056
United Kingdom,2020-03-14,8957,Hungary,2038.1399999999999,30,9660350
United Kingdom,2020-03-14,8957,Iceland,1162.4499999999998,156,341250
United Kingdom,2020-03-14,8957,Ireland,11525.340000000015,129,4937796
United Kingdom,2020-03-14,8957,Italy,843.53,21157,60461828
United Kingdom,2020-03-14,8957,Latvia,665.98,26,1886202
United Kingdom,2020-03-14,8957,Lithuania,1104.8300000000002,8,2722291
United Kingdom,2020-03-14,8957,Luxembourg,426.11999999999995,51,625976
United Kingdom,2020-03-14,8957,Malta,1632.12,18,441539
United Kingdom,2020-03-14,8957,Moldova,224.45,12,4033963
United Kingdom,2020-03-14,8957,Montenegro,119.26,0,628062
United Kingdom,2020-03-14,8957,Netherlands,7253.420000000002,959,17134873
United Kingdom,2020-03-14,8957,North Macedonia,100.5,14,2083380
United Kingdom,2020-03-14,8957,Norway,2144.0,1090,5421242
United Kingdom,2020-03-14,8957,Poland,6656.450000000004,103,37846605
United Kingdom,2020-03-14,8957,Portugal,5699.020000000003,169,10196707
United Kingdom,2020-03-14,8957,Romania,2546.0000000000005,123,19237682
United Kingdom,2020-03-14,8957,Serbia,96.48,46,8737370
United Kingdom,2020-03-14,8957,Shanghai,233.24399999999997,353,24240000
United Kingdom,2020-03-14,8957,Slovenia,83.08,181,2078932
United Kingdom,2020-03-14,8957,Spain,32785.779999999926,6391,46754783
United Kingdom,2020-03-14,8957,Sweden,1413.7,994,10099270
United Kingdom,2020-03-14,8957,Switzerland,11032.219999999998,1359,8654618
United Kingdom,2020-03-14,8957,Ukraine,645.21,3,43733759
United Kingdom,2020-03-14,8957,United Kingdom,15509.159999999998,2630,67886004
United Kingdom,2020-03-15,10333,Albania,229.81,42,2877800
United Kingdom,2020-03-15,10333,Austria,3599.2400000000007,860,9006400
United Kingdom,2020-03-15,10333,Beijing,514.7860000000001,442,21540000
United Kingdom,2020-03-15,10333,Belarus,100.5,27,9449321
United Kingdom,2020-03-15,10333,Belgium,2387.88,886,11589616
United Kingdom,2020-03-15,10333,Bulgaria,1748.03,51,6948445
United Kingdom,2020-03-15,10333,Croatia,212.39000000000001,49,4105268
United Kingdom,2020-03-15,10333,Czechia,2166.1099999999997,253,10708982
United Kingdom,2020-03-15,10333,Denmark,3660.210000000002,864,5792203
United Kingdom,2020-03-15,10333,Estonia,208.37,171,1326539
United Kingdom,2020-03-15,10333,Finland,1466.63,244,5540718
United Kingdom,2020-03-15,10333,France,15116.539999999995,4499,65273512
United Kingdom,2020-03-15,10333,Germany,16205.960000000001,5795,83783945
United Kingdom,2020-03-15,10333,Greece,1999.2799999999997,331,10423056
United Kingdom,2020-03-15,10333,Guangdong,170.81,1360,113460000
United Kingdom,2020-03-15,10333,Hungary,2324.2300000000005,32,9660350
United Kingdom,2020-03-15,10333,Iceland,1469.3100000000002,171,341250
United Kingdom,2020-03-15,10333,Ireland,13674.700000000019,129,4937796
United Kingdom,2020-03-15,10333,Italy,768.49,24747,60461828
United Kingdom,2020-03-15,10333,Latvia,923.26,30,1886202
United Kingdom,2020-03-15,10333,Lithuania,953.41,12,2722291
United Kingdom,2020-03-15,10333,Luxembourg,512.55,59,625976
United Kingdom,2020-03-15,10333,Malta,1730.61,21,441539
United Kingdom,2020-03-15,10333,Moldova,123.95,23,4033963
United Kingdom,2020-03-15,10333,Netherlands,10692.530000000002,1135,17134873
United Kingdom,2020-03-15,10333,Norway,3030.4100000000008,1221,5421242
United Kingdom,2020-03-15,10333,Poland,2381.1800000000003,119,37846605
United Kingdom,2020-03-15,10333,Portugal,6303.360000000004,245,10196707
